condition,delta_joint_rmse_rad,delta_orientation_rmse_rad,delta_tcp_p95_m,delta_tcp_rmse_m,deterministic_ik,ik_joint_rmse_rad,ik_method,ik_orientation_rmse_rad,ik_tcp_p95_m,ik_tcp_rmse_m,level,mpc_joint_rmse_rad,mpc_method,mpc_orientation_rmse_rad,mpc_tcp_p95_m,mpc_tcp_rmse_m,perturbation,reference_sha256,seed,trajectory
payload_l3,0.0883923039746199,0.16591909582090147,0.04600998982787133,0.01957156743595391,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.1101672821176025,NaiveDelayed,0.2309565739101249,0.1496538013219833,0.07744555276753544,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
payload_l3,0.06287412375870731,0.11217949758868781,0.04463033303618433,0.016517846195631875,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.08464910190168991,NaiveDelayed,0.17721697567791123,0.1482741445302963,0.0743918315272134,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
payload_l3,0.08491967994155745,0.18096748512427713,0.06731437668204299,0.016642405614524708,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.10669465808454005,NaiveDelayed,0.24600496321350054,0.17095818817615496,0.07451639094610624,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
payload_l3,0.054321735176944067,0.09639059513070641,0.07984531298279762,0.02595688025861123,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.07609671331992666,NaiveDelayed,0.16142807321992983,0.1834891244769096,0.08383086559019276,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
payload_l3,0.06583034308941853,0.13968304264067175,0.051099387556314435,0.013472603939024733,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.08760532123240113,NaiveDelayed,0.20472052072989516,0.1547431990504264,0.07134658927060626,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
payload_l3,-0.0047470289854360526,-0.021324535629170284,-0.03176676854491231,-0.015799310127521282,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.017027949157546542,VirtualDelayAware,0.04371294246005313,0.07187704294919967,0.04207467520406025,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
payload_l3,-0.004277190960775397,-0.02102961565912948,-0.018249870836734766,-0.015624051777203045,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.017497787182207198,VirtualDelayAware,0.044007862430093934,0.08539394065737721,0.042249933554378484,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
payload_l3,0.0014336211037253577,-0.00981339276939476,-0.0014368124306201602,-0.004358804358046996,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.023208599246707953,VirtualDelayAware,0.055224085319828656,0.10220699906349182,0.05351518097353453,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
payload_l3,-0.0030484820093365714,-0.019325507450954488,-0.03369462788105007,-0.014509288561548324,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.018726496133646024,VirtualDelayAware,0.04571197063826893,0.0699491836130619,0.043364696770033205,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
payload_l3,-0.0026230220825955546,-0.01779114644362767,-0.022011264413595175,-0.012051910373413091,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.01915195606038704,VirtualDelayAware,0.047246331645595746,0.0816325470805168,0.04582207495816844,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
payload_l3,-0.006033152767016332,-0.023965479392170537,-0.03196195736527439,-0.017525525233788072,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.015741825375966263,ThreadedAsync,0.04107199869705288,0.07168185412883758,0.04034846009779346,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
payload_l3,-0.0027949686233053606,-0.01773364782367145,-0.01749502047896384,-0.012527613025985027,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.018980009519677234,ThreadedAsync,0.04730383026555197,0.08614879101514814,0.0453463723055965,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
payload_l3,-0.005054080198326788,-0.02221037742246195,-0.020563185214996324,-0.015604017598805288,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.016720897944655807,ThreadedAsync,0.042827100666761465,0.08308062627911565,0.04226996773277624,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
payload_l3,-0.004232073005160177,-0.021956183856712386,-0.02305034026503565,-0.015037484938476238,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.017542905137822418,ThreadedAsync,0.04308129423251103,0.08059347122907633,0.04283650039310529,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
payload_l3,-0.0020519644261292637,-0.017877741027404498,-0.019371467828750683,-0.0114972660952328,True,0.021774978142982595,raw,0.06503747808922342,0.10364381149411198,0.05787398533158153,3,0.01972301371685333,ThreadedAsync,0.04715973706181892,0.0842723436653613,0.04637671923634873,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
payload_l6,-0.014714553286595877,-0.0753947140083707,-0.044420129060745245,-0.04179097760895624,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.031497887136751196,IdealZeroDelay,0.08661436031691458,0.13902258723974226,0.08519531144829652,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
payload_l6,-0.011726026671055503,-0.07190707242590318,-0.028770343959331646,-0.036632063511002094,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.03448641375229157,IdealZeroDelay,0.0901020018993821,0.15467237234115586,0.09035422554625067,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
payload_l6,-0.012635521921282186,-0.07329645584288351,-0.03507610708475112,-0.037828403526704774,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.03357691850206489,IdealZeroDelay,0.08871261848240176,0.14836660921573638,0.08915788553054799,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
payload_l6,-0.013102314894132605,-0.07306940317734884,-0.04165592789649966,-0.03964631834748926,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.03311012552921447,IdealZeroDelay,0.08893967114793644,0.14178678840398784,0.0873399707097635,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
payload_l6,-0.009562824979462516,-0.06536656077852508,-0.029198993742465984,-0.02898743919838684,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.03664961544388456,IdealZeroDelay,0.09664251354676019,0.15424372255802152,0.09799884985886592,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
payload_l6,0.04488982441254845,0.05547045823964136,0.025319875776767586,-0.03133067728324837,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.09110226483589552,NaiveDelayed,0.21747953256492664,0.2087625920772551,0.09565561177400439,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
payload_l6,0.058906014314848404,0.05816258500368482,-0.0020198643207550437,-0.032069146557078376,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.10511845473819548,NaiveDelayed,0.2201716593289701,0.18142285197973246,0.09491714250017438,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,1,circle
payload_l6,0.058952737744740386,0.08037799235639864,0.03774201571941371,-0.026644800663694124,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.10516517816808746,NaiveDelayed,0.24238706668168392,0.22118473201990121,0.10034148839355864,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,2,circle
payload_l6,0.04079451757835255,0.02170254394546814,-0.020830269157886522,-0.036341204771160054,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.08700695800169962,NaiveDelayed,0.1837116182707534,0.16261244714260098,0.0906450842860927,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,3,circle
payload_l6,0.03781653171544569,0.0007640459593910021,0.016137047111987907,-0.02873678460153367,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.08402897213879276,NaiveDelayed,0.16277312028467628,0.1995797634124754,0.09824950445571909,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,4,circle
payload_l6,-0.013538782333074421,-0.06473794628744438,-0.04268643558025362,-0.03859704239462568,True,0.04621244042334707,raw,0.16200907432528527,0.1834427163004875,0.12698628905725276,6,0.03267365809027265,VirtualDelayAware,0.0972711280378409,0.14075628072023388,0.08838924666262708,payload,c15a120662df139ed529a1c7d6ba9b078cca47bc7eb4bbfe9dd74464c976ce23,0,circle
