robot,label,trajectory,seed,run_dir,tcp_rmse_mm,command_acceleration_rms_rad_s2,command_acceleration_p95_rad_s2,command_acceleration_max_rad_s2,command_jerk_rms_rad_s3,command_jerk_p95_rad_s3,command_jerk_max_rad_s3,torque_rms_nm,torque_abs_p95_nm,torque_abs_max_nm,torque_slew_rms_nm_s,torque_slew_p95_nm_s,torque_slew_max_nm_s,torque_utilization_p95,torque_utilization_max,absolute_mechanical_power_mean_w,absolute_mechanical_power_p95_w,absolute_mechanical_power_max_w
UR5e,ThreadedAsync,figure8,2,./outputs/paper_ur5e_v2/runs/ThreadedAsync/figure8/seed_2,8.539416485265672,7.972530829891191,12.5,12.500009536743164,812.716163491443,2000.0934600830078,2500.0015258789062,3.642808718907112,8.389157390594479,21.433725357055664,103.61859905153592,210.6268337368965,249.25451278686523,0.0852861936603273,0.1938160146985735,1.6286014600346903,5.856849742879904,12.877940297671485
UR5e,FullVirtual,figure8,3,./outputs/paper_ur5e_v2/runs/FullVirtual/figure8/seed_3,8.706008276754329,7.886750023836403,12.5,12.500012397766113,826.1106358262498,2000.0934600830078,2500.001335144043,3.738127035719785,8.326326036453239,20.973529815673828,101.42739454704848,209.71306681632996,246.23279571533203,0.10251975527831476,0.2567314420427595,1.8101612491370818,6.720367949875424,13.037152542406215
UR5e,ThreadedAsync,figure8,3,./outputs/paper_ur5e_v2/runs/ThreadedAsync/figure8/seed_3,7.729207264784271,7.87005726890282,12.5,12.500012397766113,793.8653914724896,2000.0934600830078,2500.0024795532227,3.4752867219142893,7.87158658504485,19.577613830566406,102.96352678453565,209.50649976730344,244.62270736694336,0.084771481854575,0.2232323374067034,1.5681686276682996,5.824813649422296,12.78263142593211
UR5e,FullVirtual,figure8,4,./outputs/paper_ur5e_v2/runs/FullVirtual/figure8/seed_4,8.729362417349881,7.888949417112352,12.5,12.500012397766113,861.6706448804651,2000.0934600830078,2500.001335144043,3.5503328067658644,8.444294071197508,20.578887939453125,101.72352157931267,206.93066120147702,242.26646423339844,0.08080068358353201,0.19171598979404994,1.6079658311272127,6.372782825607598,12.196341214289825
UR5e,ThreadedAsync,figure8,4,./outputs/paper_ur5e_v2/runs/ThreadedAsync/figure8/seed_4,8.726991432371879,7.928187998177115,12.5,12.50002670288086,782.0379858596527,2000.0934600830078,2500.001335144043,3.7550968459395317,8.781722450256346,19.714879989624023,103.15592638855725,212.65759140253064,246.37908935546875,0.0966391895498548,0.24317107881818498,1.8257893987390423,7.068002735363171,12.041520154467912
UR5e,ProjectedDirectIK,fast_ellipse,0,./outputs/paper_ur5e_v2/runs/ProjectedDirectIK/fast_ellipse/seed_0,18.546151845385182,0.9670645948358415,2.2089481353759766,4.899501800537109,65.02192333060239,119.972229003906,495.7914352416992,2.887902925606343,8.567044973373411,13.744878768920898,16.791706577350613,41.12203061580636,89.74692039191723,0.06331927946635654,0.09163252512613933,1.5996786632283306,7.480423429708967,10.294125178362375
UR5e,FullVirtual,fast_ellipse,0,./outputs/paper_ur5e_v2/runs/FullVirtual/fast_ellipse/seed_0,16.394769905498237,8.0628537867953,12.5,12.50002670288086,849.6814335534083,2000.0934600830078,2500.001907348633,4.4616487713572335,10.395693922042843,23.125049591064453,103.47822038647212,209.1338285803794,242.39110946655273,0.10336812690326136,0.22465320995875768,2.745657602200405,10.806634230625628,16.31403095456372
UR5e,ThreadedAsync,fast_ellipse,0,./outputs/paper_ur5e_v2/runs/ThreadedAsync/fast_ellipse/seed_0,15.120021555651428,8.115158893449108,12.5,12.500012397766113,786.2091263617074,2000.0934600830078,2500.001335144043,4.437918909755946,10.153897714614844,22.470056533813477,104.52151666539926,211.2958294153213,244.61222887039185,0.1150751190185545,0.2917694704873221,2.802652371451148,10.600775750158862,16.487655893579813
UR5e,FullVirtual,fast_ellipse,1,./outputs/paper_ur5e_v2/runs/FullVirtual/fast_ellipse/seed_1,14.400656557944979,8.102315815980958,12.5,12.500030517578125,868.5909480816879,2000.0934600830078,2500.001335144043,4.546430011300594,11.053913354873654,23.227489471435547,104.20991896840707,208.8911336660385,250.0432014465332,0.10611721532685409,0.267649735723223,2.8184867181469593,10.26523106438013,15.035179224097691
UR5e,ThreadedAsync,fast_ellipse,1,./outputs/paper_ur5e_v2/runs/ThreadedAsync/fast_ellipse/seed_1,14.137148376216958,8.14642166098485,12.5,12.500009536743164,771.9641379211253,2000.0934600830078,2500.001907348633,4.328602864779051,9.771873044967649,21.91413116455078,104.13920939738267,209.81541514396665,246.04835510253906,0.10943309153829286,0.32156828471592497,2.7382748558432874,9.95927764634298,15.625160551146966
UR5e,FullVirtual,fast_ellipse,2,./outputs/paper_ur5e_v2/runs/FullVirtual/fast_ellipse/seed_2,14.336283455275511,8.073495448898575,12.5,12.50002384185791,861.2502034651947,2000.0934600830078,2500.001907348633,4.414780891337532,10.49204812049864,23.08562660217285,101.75293946264918,206.23777031898493,246.54159545898438,0.11477209532260886,0.2506614923477173,2.767044826826466,11.090344837519488,17.07180198382239
UR5e,ThreadedAsync,fast_ellipse,2,./outputs/paper_ur5e_v2/runs/ThreadedAsync/fast_ellipse/seed_2,16.3945846030498,8.184296528422605,12.5,12.500012397766113,792.0110402440138,2000.0934600830078,2500.001907348633,4.826720005533207,11.717468070983882,23.133949279785156,105.54189143117796,211.22920900583262,255.4607391357422,0.1025042028086525,0.25593738896506174,3.05676089608884,10.932394191930507,14.187988450130813
UR5e,FullVirtual,fast_ellipse,3,./outputs/paper_ur5e_v2/runs/FullVirtual/fast_ellipse/seed_3,16.028558236858792,8.054521261688215,12.5,12.50002384185791,845.5872189397011,2000.0934600830078,2500.0024795532227,4.896721382031021,12.306409549713123,23.671640396118164,103.66707196481669,206.6782236099243,245.99323272705078,0.11070198896953026,0.20771918978009904,3.0691934913781638,11.231295073896401,14.788950374613579
UR5e,ThreadedAsync,fast_ellipse,3,./outputs/paper_ur5e_v2/runs/ThreadedAsync/fast_ellipse/seed_3,14.472739292748924,8.114390266683529,12.5,12.50002670288086,779.3433784952393,2000.0934600830078,2500.001907348633,4.590986925485236,10.980759763717634,22.733043670654297,104.4051805658023,208.30260992050168,260.3711128234863,0.10645261279174227,0.22390270233154297,2.7644519838313424,10.492163863540602,15.643223000612288
UR5e,FullVirtual,fast_ellipse,4,./outputs/paper_ur5e_v2/runs/FullVirtual/fast_ellipse/seed_4,15.25459012587324,8.070620633868776,12.5,12.50002670288086,887.507307228738,2000.0934600830078,2500.0015258789062,4.539190357166677,11.037627553939807,23.23069953918457,103.31159080157086,207.4763482809066,243.63365173339844,0.10307614718164705,0.22958668640681676,2.8296956817326997,10.443426287904245,14.122945329191442
UR5e,ThreadedAsync,fast_ellipse,4,./outputs/paper_ur5e_v2/runs/ThreadedAsync/fast_ellipse/seed_4,15.412303117050262,8.169211701112115,12.5,12.500012397766113,771.5764996800111,2000.0934600830078,2500.001907348633,4.4612459575871695,10.465334463119504,22.630813598632812,104.69609107188424,208.97509694099423,247.60112762451172,0.1065102057797568,0.22957396507263184,2.723649427955059,10.966214513740251,15.252791230148443
UR5e,ProjectedDirectIK,rounded_square,0,./outputs/paper_ur5e_v2/runs/ProjectedDirectIK/rounded_square/seed_0,11.525619535586996,0.8634122701269884,1.8608570098876953,8.219480514526367,102.16286539667618,263.6909484863281,647.3064422607422,1.4945208424128869,3.861765813827515,7.628094673156738,15.100498255624474,28.426551818847656,156.31704330444336,0.035312434514363604,0.05259290763310024,0.598026922481136,1.9836996969720098,2.4253357037011343
UR5e,FullVirtual,rounded_square,0,./outputs/paper_ur5e_v2/runs/FullVirtual/rounded_square/seed_0,5.836307625339586,7.821671662811336,12.5,12.500009536743164,881.8881774427899,2000.0934600830078,2500.0009536743164,3.196047441039621,7.237284827232351,20.007211685180664,101.48810884993891,208.4831981733441,244.48957443237305,0.07615581921168736,0.22161672796521867,1.235974610294352,4.761026098226392,9.805609348789234
UR5e,ThreadedAsync,rounded_square,0,./outputs/paper_ur5e_v2/runs/ThreadedAsync/rounded_square/seed_0,5.9400373538481555,7.851192771600801,12.5,12.500009536743164,781.3921658474137,2000.0934600830078,2500.001335144043,3.3643166510371176,7.785752248764037,21.15190315246582,102.86320821323153,210.31590878963468,244.34306621551514,0.08138327981744492,0.23024826390402658,1.3288176705944585,5.040361578374068,9.855741502783268
UR5e,FullVirtual,rounded_square,1,./outputs/paper_ur5e_v2/runs/FullVirtual/rounded_square/seed_1,6.639756519823027,7.881235133132771,12.5,12.500012397766113,846.8911618795565,2000.0934600830078,2500.001907348633,3.5813233685698553,8.314462375640854,21.95288848876953,101.9131426535823,207.90089726448056,245.53775787353516,0.08361954158828372,0.19571120398385183,1.4236238012372928,5.50104020856468,10.914129567930647
UR5e,ThreadedAsync,rounded_square,1,./outputs/paper_ur5e_v2/runs/ThreadedAsync/rounded_square/seed_1,6.417409772860046,7.8563138136651345,12.5,12.500012397766113,791.0776042151865,2000.0934600830078,2500.0015258789062,3.3942241253920153,7.819083404541014,20.240970611572266,102.17541832573029,207.1526330709457,246.8282699584961,0.08320892352717259,0.18048628738948277,1.2795897688177316,4.685056802995589,9.327816432021855
UR5e,FullVirtual,rounded_square,2,./outputs/paper_ur5e_v2/runs/FullVirtual/rounded_square/seed_2,5.986626961557741,7.778561883574933,12.5,12.500025749206543,854.470032454656,2000.0934600830078,2500.001335144043,3.409630771319052,7.88922114372253,20.59208869934082,101.52045180505608,207.96879708766934,255.5866241455078,0.08131780810015538,0.22456846918378556,1.3234943279902531,4.832340470880301,8.493357156308152
UR5e,ThreadedAsync,rounded_square,2,./outputs/paper_ur5e_v2/runs/ThreadedAsync/rounded_square/seed_2,6.47159153972791,7.7858980494434284,12.5,12.500012397766113,792.50917148593,2000.0934600830078,2500.0015258789062,3.4470310459144335,7.877466464042652,21.222545623779297,102.07236302345997,211.58891379833221,244.2908763885498,0.08143474544797621,0.2093609230858939,1.3026861503510874,4.957176515644083,9.408182567220434
UR5e,FullVirtual,rounded_square,3,./outputs/paper_ur5e_v2/runs/FullVirtual/rounded_square/seed_3,5.941431370876191,7.807190419709606,12.5,12.500012397766113,882.8005687257196,2000.0934600830078,2500.001335144043,3.1874227269273505,7.492908763885497,20.55914306640625,100.21928793422249,206.32406294345853,239.63274955749512,0.08100696487086155,0.20049970490591867,1.2479616567391154,4.646331592674983,7.691491309489226
UR5e,ThreadedAsync,rounded_square,3,./outputs/paper_ur5e_v2/runs/ThreadedAsync/rounded_square/seed_3,6.466520763790358,7.889403284651384,12.5,12.500009536743164,788.9952273345773,2000.0934600830078,2500.0015258789062,3.4824455925655515,7.903238344192498,21.344533920288086,103.31714140026627,208.54677006602287,248.56767654418945,0.08094577593462807,0.19604737418038504,1.336934940265049,4.636576898612259,9.591285214154341
UR5e,FullVirtual,rounded_square,4,./outputs/paper_ur5e_v2/runs/FullVirtual/rounded_square/seed_4,6.9505562591985015,7.7628958116122755,12.5,12.500009536743164,848.3566474550831,2000.0934600830078,2500.0015258789062,3.6006643712518644,8.526048946380612,19.890506744384766,100.75151522028702,205.41724503040314,242.3304557800293,0.08214490357467104,0.20236522810799734,1.4553933818963338,5.310969183925111,11.132716303155883
UR5e,ThreadedAsync,rounded_square,4,./outputs/paper_ur5e_v2/runs/ThreadedAsync/rounded_square/seed_4,6.86360858815999,7.89627495759903,12.5,12.50002670288086,772.6029835371737,2000.0934600830078,2500.0015258789062,3.6053442374208706,8.397460985183713,20.367534637451172,102.95711450528808,210.6261682510376,240.58122634887695,0.08691570593629563,0.23225397723061697,1.448367227995233,5.141433023813907,10.557704271145532
